REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Oklahoma,2017,22,X,0.596481,X,X,X,X,X,X,20,16,3353
States,Oklahoma,2017,23,X,0.46729,X,X,X,X,X,X,15,15,3210
States,Oklahoma,2017,24,X,0.381791,X,X,X,X,X,X,13,17,3405
States,Oklahoma,2017,25,X,0.51757,X,X,X,X,X,X,19,17,3671
States,Oklahoma,2017,26,X,0.245012,X,X,X,X,X,X,7,12,2857
States,Oklahoma,2017,27,X,0.535396,X,X,X,X,X,X,18,14,3362
States,Oklahoma,2017,28,X,0.3207,X,X,X,X,X,X,11,15,3430
States,Oklahoma,2017,29,X,0.353625,X,X,X,X,X,X,14,16,3959
States,Oklahoma,2017,30,X,0.510725,X,X,X,X,X,X,20,16,3916
States,Oklahoma,2017,31,X,0.576067,X,X,X,X,X,X,22,15,3819
